MovieID,genres,movie_title,imdb_score
415,Drama.History.War,Enemy at the Gates ,7.6
416,Action.Adventure.Comedy.Thriller,The Rundown ,6.7
417,Action.Adventure.Comedy.Fantasy,Last Action Hero ,6.2
418,Drama.Romance,Memoirs of a Geisha ,7.3
419,Action.Crime.Thriller,The Fast and the Furious: Tokyo Drift ,6
420,Adventure.Animation.Comedy.Family.Fantasy,Arthur Christmas ,7.1
421,Drama.Fantasy.Romance,Meet Joe Black ,7.1
422,Action.Drama.Thriller,Collateral Damage ,5.5
423,Comedy.Drama.Music.Musical,All That Jazz ,7.8
424,Adventure.Comedy.Drama.Family.Fantasy,Mirror Mirror ,5.6
425,Action.Comedy.Fantasy.Romance,Scott Pilgrim vs. the World ,7.5
426,Action.Adventure.Sci-Fi.Thriller,The Core ,5.4
427,Comedy.Romance.Sci-Fi,Nutty Professor II: The Klumps ,4.3
428,Adventure.Comedy.Mystery,Scooby-Doo ,4.9
429,Action.Sci-Fi,Dredd ,7.1
430,Comedy.Drama.Fantasy.Romance,Click ,6.4
431,Comedy.Fantasy.Horror,Creepshow ,6.9
432,Action.Comedy.Family.Fantasy,Cats & Dogs: The Revenge of Kitty Galore ,4.3
433,Action.Adventure.Sci-Fi.Thriller,Jumper ,6.1
434,Action.Adventure.Fantasy.Horror.Sci-Fi,Hellboy II: The Golden Army ,7
435,Crime.Drama.History.Mystery.Thriller,Zodiac ,7.7
436,Action.Mystery.Sci-Fi.Thriller,The 6th Day ,5.9
437,Comedy.Drama,Bruce Almighty ,6.7
438,Action.Adventure.Thriller,The Expendables ,6.5
439,Action.Adventure.Thriller,Mission: Impossible ,7.1
440,Adventure.Drama.Sci-Fi.Thriller,The Hunger Games ,7.3
441,Comedy,The Hangover Part II ,6.5
442,Action,Batman Returns ,7
443,Adventure.Animation.Comedy.Family,Over the Hedge ,6.8
444,Adventure.Animation.Comedy.Drama.Family.Fantasy.Sci-Fi,Lilo & Stitch ,7.2
445,Comedy.Family.Fantasy,Charlotte's Web ,6.4
446,Action.Drama.Romance.Sci-Fi.Thriller,Deep Impact ,6.1
447,Action.Comedy.Crime.Thriller,RED 2 ,6.7
448,Comedy.Crime.Sport,The Longest Yard ,6.4
449,Adventure.Animation.Comedy.Family.Fantasy.Music,Alvin and the Chipmunks: Chipwrecked ,4.4
450,Comedy,Grown Ups 2 ,5.4
451,Action.Adventure.Comedy,Get Smart ,6.5
452,Comedy.Drama.Romance,Something's Gotta Give ,6.7
453,Mystery.Thriller,Shutter Island ,8.1
454,Comedy.Drama.Romance,Four Christmases ,5.6
455,Adventure.Animation.Comedy.Family.Sci-Fi,Robots ,6.3
456,Action.Crime.Sci-Fi.Thriller,Face/Off ,7.3
457,Comedy.Family.Fantasy.Romance,Bedtime Stories ,6.1
458,Crime.Drama.Thriller,Road to Perdition ,7.7
459,Comedy.Romance,Just Go with It ,6.4
460,Action.Adventure.Crime.Drama.Sci-Fi.Thriller,Daredevil             ,8.8
461,Action.Crime.Thriller,Con Air ,6.8
462,Action.Mystery.Thriller,Eagle Eye ,6.6
463,Adventure.Drama.History.Romance.War,Cold Mountain ,7.2
464,Action.Adventure.Drama.Thriller,The Book of Eli ,6.9
465,Comedy.Family.Sci-Fi,Flubber ,5.2
466,Fantasy.Horror.Mystery.Thriller,The Haunting ,4.9
467,Adventure.Animation.Comedy.Family.Fantasy.Sci-Fi.Sport,Space Jam ,6.3
468,Adventure.Comedy.Crime.Family.Mystery,The Pink Panther ,5.6
469,Drama.Sci-Fi.Thriller,The Day the Earth Stood Still ,5.5
470,Action.Crime.Mystery.Romance.Thriller,Conspiracy Theory ,6.7
471,Action.Drama.War,Fury ,7.6
472,Action.Adventure.Comedy.Romance,Six Days Seven Nights ,5.7
473,Adventure.Animation.Comedy.Family,Yogi Bear ,4.6
474,Adventure.Animation.Family.Western,Spirit: Stallion of the Cimarron ,7
475,Comedy.Family.Romance,Zookeeper ,5.2
476,Action.Adventure.Family.Sci-Fi.Thriller,Lost in Space ,5.1
477,Drama.Mystery.Sci-Fi.Thriller,The Manchurian Candidate ,6.6
478,Drama.Romance,Déjà Vu ,7
479,Animation.Comedy.Family.Fantasy,Hotel Transylvania 2 ,6.7
480,Comedy.Family.Fantasy,Bewitched             ,7.6
481,Animation.Family.Fantasy.Music,Fantasia 2000 ,7.3
482,Action.Adventure.Sci-Fi,The Time Machine ,5.9
483,Action.Adventure.Family.Fantasy.Thriller,Mighty Joe Young ,5.6
484,Action.Crime.Thriller,Swordfish ,6.5
485,Action.Adventure.Western,The Legend of Zorro ,5.9
486,Drama.Fantasy.Romance,What Dreams May Come ,7
487,Comedy.Fantasy,Little Nicky ,5.3
488,Action.Adventure.Comedy.Fantasy.Thriller,The Brothers Grimm ,5.9
489,Action.Comedy.Sci-Fi,Mars Attacks! ,6.3
490,Drama.Horror.Mystery.Sci-Fi,Evolution ,6.4
491,Action.Adventure.Drama.Thriller,The Edge ,6.9
492,Action.Sci-Fi.Thriller,Surrogates ,6.3
493,Drama.History.Thriller,Thirteen Days ,7.3
494,Action.Adventure.Drama.Thriller,Daylight ,5.8
495,Adventure.Animation.Family,Walking with Dinosaurs 3D ,5.2
496,Action.Adventure.Sci-Fi,Battlefield Earth ,2.4
497,Adventure.Animation.Comedy.Family.Fantasy.Sci-Fi,Looney Tunes: Back in Action ,5.7
498,Drama.Musical.Romance,Nine ,5.8
499,Action.Adventure.Sci-Fi,Timeline ,5.6
500,Action.Adventure.Drama.Sci-Fi,The Postman ,6
501,Adventure.Comedy.Drama.Family.Fantasy,Babe: Pig in the City ,5.8
502,Action.Adventure.Fantasy,The Last Witch Hunter ,6
503,Action.Sci-Fi.Thriller,Red Planet ,5.7
504,Adventure.Animation.Family.Fantasy,Arthur and the Invisibles ,6
505,Documentary.Drama,Oceans ,7.8
506,Action.Adventure.Horror.Sci-Fi.Thriller,A Sound of Thunder ,4.2
507,Action.Adventure.Drama.History.Romance,Pompeii ,5.6
508,Animation.Family,Top Cat Begins ,4.4
509,Biography.Drama,A Beautiful Mind ,8.2
510,Adventure.Animation.Drama.Family.Musical,The Lion King ,8.5
511,Action.Adventure.Comedy.Family.Fantasy.Sci-Fi,Journey 2: The Mysterious Island ,5.8
512,Animation.Comedy.Family.Fantasy.Sci-Fi,Cloudy with a Chance of Meatballs 2 ,6.5
513,Crime.Drama.Thriller,Red Dragon ,7.2
514,Action.Adventure.Western,Hidalgo ,6.7
515,Comedy,Jack and Jill ,3.4
516,Action.Crime.Thriller,2 Fast 2 Furious ,5.9
517,Adventure.Animation.Drama.Family.Fantasy,The Little Prince ,7.8
518,Sci-Fi.Thriller,The Invasion ,5.9
519,Adventure.Animation.Comedy.Family.Fantasy,The Adventures of Rocky & Bullwinkle ,4.1
520,Animation.Comedy.Family,The Secret Life of Pets ,6.8
521,Action.Adventure.Fantasy.Sci-Fi,The League of Extraordinary Gentlemen ,5.8
522,Animation.Comedy.Family.Sci-Fi,Despicable Me 2 ,7.5
523,Action.Adventure.Sci-Fi,Independence Day ,6.9
524,Action.Adventure.Sci-Fi,The Lost World: Jurassic Park ,6.5
525,Adventure.Animation.Comedy.Family,Madagascar ,6.9
526,Drama.Sci-Fi.Thriller,Children of Men ,7.9
527,Action.Adventure.Sci-Fi,X-Men ,7.4
528,Action.Crime.Fantasy.Thriller,Wanted ,6.7
529,Action.Adventure.Thriller,The Rock ,7.4
530,Action.Adventure.Animation.Comedy.Family.Fantasy,Ice Age: The Meltdown ,6.9
531,Comedy.Romance,50 First Dates ,6.8
532,Comedy.Drama.Family.Music.Musical.Romance,Hairspray ,6.7
533,Horror.Mystery.Thriller,Exorcist: The Beginning ,5.1
534,Action.Adventure.Comedy.Family.Sci-Fi,Inspector Gadget ,4.1
535,Crime.Mystery.Thriller,Now You See Me ,7.3
536,Comedy,Grown Ups ,6
537,Comedy.Drama,The Terminal ,7.3
538,Drama.Fantasy.Horror.Thriller,Constantine             ,7.5
539,Comedy.Family,Hotel for Dogs ,5.4
540,Action.Adventure.Drama.Thriller,Vertical Limit ,5.9
541,Biography.Comedy.Drama.History,Charlie Wilson's War ,7.1
542,Adventure.Animation.Comedy.Family,Shark Tale ,6
543,Drama.Music.Musical,Dreamgirls ,6.5
544,Crime.Drama.Mystery,Life             ,8.3
545,Comedy.Crime.Music,Be Cool ,5.7
546,Drama.History.Thriller,Munich ,7.6
547,Action.Drama.Thriller.War,Tears of the Sun ,6.6
548,Action.Comedy.Romance.Thriller,Killers ,5.4
549,Action.Adventure.Comedy,The Man from U.N.C.L.E. ,7.3
550,Comedy.Drama.Romance,Spanglish ,6.5
551,Animation.Comedy.Family.Fantasy.Mystery,Monster House ,6.6
552,Comedy.Crime.Drama.Romance,Bandits ,6.6
553,Action.Adventure.Romance.Thriller,First Knight ,5.9
554,Drama.History.Romance,Anna and the King ,6.7
555,Action.Drama.Fantasy.Romance,Immortals ,6.1
556,Action.Crime.Drama.Mystery.Thriller,Hostage ,6.6
557,Action.Adventure.Animation.Family.Sci-Fi,Titan A.E. ,6.6
558,Action.Comedy.Crime.Thriller,Hollywood Homicide ,5.3
559,Action.Drama.Sci-Fi,Soldier ,6
560,Drama.Horror.Sci-Fi.Thriller,Carriers ,6
561,Animation.Comedy.Fantasy,Monkeybone ,4.7
562,Action.Adventure.Drama.Thriller,Flight of the Phoenix ,6.1
563,Drama.Mystery.Sci-Fi.Thriller,Unbreakable ,7.2
564,Action.Animation.Comedy.Family.Sci-Fi,Minions ,6.4
565,Action.Fantasy,Sucker Punch ,6.1
566,Crime.Mystery.Thriller,Snake Eyes ,5.9
567,Drama.Mystery.Sci-Fi.Thriller,Sphere ,6
568,Action.Animation.Comedy.Family,The Angry Birds Movie ,6.3
569,Action.Adventure.Comedy.Romance.Thriller,Fool's Gold ,5.6
570,Comedy.Drama,Funny People ,6.4
571,Action.Drama.Thriller,The Kingdom ,7.1
572,Action.Comedy.Sport,Talladega Nights: The Ballad of Ricky Bobby ,6.6
573,Comedy.Family.Fantasy,Dr. Dolittle 2 ,4.6
574,Biography.Drama.History.War,Braveheart ,8.4
575,Action.Drama.War,Jarhead ,7.1
576,Adventure.Animation.Comedy,The Simpsons Movie ,7.4
577,Drama.Romance,The Majestic ,6.9
578,Action.Drama.Sport,Driven ,4.5
579,Adventure.Drama.Family,Two Brothers ,7.1
580,Drama.Mystery.Romance.Thriller,The Village ,6.5
581,Comedy.Family.Fantasy,Doctor Dolittle ,5.3
582,Drama.Sci-Fi.Thriller,Signs ,6.7
583,Adventure.Animation.Comedy.Family.Fantasy.Romance,Shrek 2 ,7.2
584,Adventure.Animation.Comedy.Family.Sport,Cars ,7.2
585,Comedy.Romance,Runaway Bride ,5.5
586,Action.Adventure.Thriller,xXx ,5.8
587,Adventure.Animation.Comedy.Family.Fantasy,The SpongeBob Movie: Sponge Out of Water ,6
588,Crime.Thriller,Ransom ,6.6
589,Adventure.Drama.War,Inglourious Basterds ,8.3
590,Adventure.Comedy.Family.Fantasy,Hook ,6.7
591,Action.Adventure,Hercules ,6
592,Action.Thriller,Die Hard 2 ,7.1
593,Action.Adventure.Crime.Thriller,S.W.A.T. ,6
594,Adventure.Drama.Fantasy.Mystery.Thriller,Sleepy Hollow             ,7.5
595,Fantasy.Mystery.Romance.Sci-Fi.Thriller,Vanilla Sky ,6.9
596,Drama.Fantasy.Mystery.Thriller,Lady in the Water ,5.6
597,Action.Horror.Sci-Fi.Thriller,AVP: Alien vs. Predator ,5.6
598,Animation.Comedy.Family.Fantasy.Music,Alvin and the Chipmunks: The Squeakquel ,4.5
599,Action.Drama.History.War,We Were Soldiers ,7.1
600,Action.Thriller,Olympus Has Fallen ,6.5
601,Action.Adventure.Sci-Fi.Thriller,Star Trek: Insurrection ,6.4
602,Action.Sci-Fi,Battle Los Angeles ,5.8
603,Adventure.Drama.Fantasy,Big Fish ,8
604,Drama.Horror.Romance.Thriller,Wolf ,6.2
605,Drama.War,War Horse ,7.2
606,Drama.War,The Monuments Men ,6.1
607,Adventure.Drama.Sci-Fi.Thriller,The Abyss ,7.6
608,Drama,Wall Street: Money Never Sleeps ,6.3
609,Action.Drama.Fantasy.Horror.War,Dracula Untold ,6.3
610,Action.Thriller,The Siege ,6.3
611,Adventure.Family.Fantasy.Romance,Stardust ,7.7
612,Adventure.Biography.Drama.History.War,Seven Years in Tibet ,7
613,Comedy.Drama,The Dilemma ,5.3
614,Action.Adventure.Comedy.Thriller,Bad Company ,5.6
615,Action.Adventure.Horror.Sci-Fi,Doom ,5.2
616,Action.Adventure.Comedy.Thriller,I Spy ,5.4
617,Action.Fantasy.Horror,Underworld: Awakening ,6.4
618,Comedy.Drama.Musical.Romance,Rock of Ages ,5.9
619,Drama.War,Hart's War ,6.3
620,Action.Crime.Thriller,Killer Elite ,6.5
621,Action.Sci-Fi.Sport,Rollerball ,3
622,Action.Crime.Sci-Fi.Thriller,Ballistic: Ecks vs. Sever ,3.6
623,Action.Crime.Drama.Thriller,Hard Rain ,5.8
624,Action.Adventure.Animation.Comedy.Crime.Family.Fantasy,Osmosis Jones ,6.2
625,Adventure.Animation.Family.Fantasy.Musical,Legends of Oz: Dorothy's Return ,5.6
626,Action.Crime.Drama.Mystery.Thriller,Blackhat ,5.4
627,Action.Adventure.Mystery.Sci-Fi.Thriller,Sky Captain and the World of Tomorrow ,6.1
628,Crime.Mystery.Thriller,Basic Instinct 2 ,4.2
629,Action.Crime.Mystery.Sci-Fi.Thriller,Escape Plan ,6.7
630,Action.Adventure.Fantasy,The Legend of Hercules ,4.2
631,Action.Drama.Thriller,The Sum of All Fears ,6.4
632,Adventure.Drama.Fantasy.Romance,The Twilight Saga: Eclipse ,4.9
633,Crime.Drama.Thriller,The Score ,6.8
634,Animation.Comedy.Family,Despicable Me ,7.7
635,Action.Comedy.Crime.Drama.Thriller,Money Train ,5.6
636,Comedy,Ted 2 ,6.4
637,Adventure.Drama.History.Romance,Agora ,7.2
638,Action.Comedy.Fantasy.Sci-Fi,Mystery Men ,6
639,Comedy.Romance,Hall Pass ,5.9
640,Biography.Drama.Thriller,The Insider ,7.9
641,Action.Drama.History.Thriller,The Finest Hours ,6.8
642,Action.Drama.Thriller,Body of Lies ,7.1
643,Comedy,Dinner for Schmucks ,5.9
644,Action.Fantasy.Horror,Abraham Lincoln: Vampire Hunter ,5.9
645,Action.Crime.Romance.Thriller,Entrapment ,6.2
646,Comedy,Last Man Standing             ,7.4
647,Drama.Mystery.Sci-Fi.Thriller,The X Files ,7
648,Action.Adventure.Fantasy.War,The Last Legion ,5.4
649,Action.Drama.War,Saving Private Ryan ,8.6
650,Action.Crime.Drama.Thriller,Need for Speed ,6.5
651,Comedy.Fantasy.Romance,What Women Want ,6.4
652,Adventure.Animation.Comedy.Family,Ice Age ,7.6
653,Drama.Horror.Sci-Fi.Thriller,Dreamcatcher ,5.5
654,Biography.Drama.History.War,Lincoln ,7.4
655,Action.Sci-Fi,The Matrix ,8.7
656,Adventure.Drama.History,Apollo 13 ,7.6
657,Action.Sci-Fi,Total Recall ,7.5
658,Comedy.Family.Fantasy,The Santa Clause 2 ,5.5
659,Drama.Musical.Romance,Les Misérables ,7.6
660,Comedy.Drama.Romance,You've Got Mail ,6.5
661,Comedy,Step Brothers ,6.9
662,Action.Adventure.Comedy.Romance.Thriller.Western,The Mask of Zorro ,6.7
663,Comedy.Drama,Due Date ,6.6
664,Biography.Drama.Sport.War,Unbroken ,7.2
665,Action.Adventure.Thriller,Space Cowboys ,6.4
666,Action.Adventure.Thriller,Cliffhanger ,6.4
667,Action.Crime.Thriller,Broken Arrow ,6
668,Comedy.Family.Fantasy,The Kid ,6.1
669,Drama.History.Thriller,World Trade Center ,6
670,Drama,Mona Lisa Smile ,6.4
671,Comedy.Romance,The Dictator ,6.4
672,Drama.Mystery.Thriller,Eyes Wide Shut ,7.3
673,Comedy.Drama.Family.Musical,Annie ,5.2
674,Comedy.Crime.Drama.Romance,Focus ,6.6
675,Action.Comedy.Romance,This Means War ,6.3
676,Action.Adventure.Fantasy.Horror.Sci-Fi.Thriller,Blade: Trinity ,5.9
677,Action.Drama.War,Red Dawn ,6.4
678,Comedy.Drama,Primary Colors ,6.7
679,Action.Horror.Sci-Fi.Thriller,Resident Evil: Retribution ,5.4
680,Action.Sci-Fi.Thriller,Death Race ,6.4
681,Action.Crime.Drama.Mystery.Thriller,The Long Kiss Goodnight ,6.7
682,Action.Drama.Thriller,Proof of Life ,6.2
683,Action.Adventure.Comedy.Family.Fantasy.Sci-Fi,Zathura: A Space Adventure ,6.1
684,Drama,Fight Club ,8.8
685,Drama.Sport,We Are Marshall ,7.1
686,Crime.Drama.Mystery,The Missing             ,8.1
687,Action.Adventure.Comedy,Hudson Hawk ,5.7
688,Comedy.Crime,Lucky Numbers ,5
689,Action.Fantasy.Sci-Fi.Thriller,I Frankenstein ,5.1
690,Crime.Drama,Oliver Twist ,6.9
691,Action.Crime.Fantasy.Thriller,Elektra ,4.8
692,Action.Crime.Thriller,Sin City: A Dame to Kill For ,6.5
693,Drama.Mystery.Romance,Random Hearts ,5.1
694,Adventure.Biography.Drama.History.Sport.Thriller,Everest ,7.1
695,Crime.Drama.Fantasy,Perfume: The Story of a Murderer ,7.5
696,Action.Comedy.Crime,Austin Powers in Goldmember ,6.2
697,Action.Animation.Comedy.Family.Sci-Fi,Astro Boy ,6.3
698,Adventure.Sci-Fi.Thriller,Jurassic Park ,8.1
699,Adventure.Biography.Crime.Drama.Western,Wyatt Earp ,6.6
700,Action.Crime.Drama.Thriller,Clear and Present Danger ,6.9
701,Action.Adventure.Drama.History,Dragon Blade ,6.1
702,Comedy.Crime,Littleman ,4.3
703,Action.War,U-571 ,6.6
704,Comedy.Drama.Romance,The American President ,6.8
705,Comedy.Romance.Sport,The Love Guru ,3.8
706,Action.Comedy.Crime.Thriller,3000 Miles to Graceland ,5.9
707,Crime.Drama.Mystery.Thriller.Western,The Hateful Eight ,7.9
708,Comedy.Sport,Blades of Glory ,6.3
709,Adventure.Animation.Comedy.Family.Fantasy,Hop ,5.5
710,Action.Drama.Fantasy.War,300 ,7.7
711,Comedy.Romance,Meet the Fockers ,6.3
712,Comedy.Drama.Family,Marley & Me ,7.1
713,Crime.Drama.Fantasy.Mystery,The Green Mile ,8.5
714,Action.Adventure.Comedy,Wild Hogs ,5.9
715,Adventure.Animation.Comedy.Family.Sci-Fi,Chicken Little ,5.8
716,Crime.Drama.Mystery.Thriller,Gone Girl ,8.1
717,Action.Mystery.Thriller,The Bourne Identity ,7.9
718,Action.Adventure.Thriller,GoldenEye ,7.2
719,Drama.Mystery.Thriller,The General's Daughter ,6.3
720,Comedy.Drama.Sci-Fi,The Truman Show ,8.1
721,Adventure.Animation.Biography.Drama.Family.Fantasy.Musical,The Prince of Egypt ,7
722,Comedy.Family,Daddy Day Care ,5.5
723,Action.Comedy.Crime.Drama.Thriller,2 Guns ,6.7
724,Action.Comedy.Family.Fantasy,Cats & Dogs ,5.2
725,Action.Crime.Thriller,The Italian Job ,7
726,Comedy.Romance,Two Weeks Notice ,6.1
727,Adventure.Animation.Comedy.Family,Antz ,6.6
728,Comedy,Couples Retreat ,5.5
729,Action.Drama.Sport,Days of Thunder ,5.9
730,Adventure.Comedy.Family,Cheaper by the Dozen 2 ,5.4
731,Action.Sci-Fi.Thriller,The Scorch Trials ,6.4
732,Drama.Romance,Eat Pray Love ,5.7
733,Comedy.Drama.Fantasy.Romance,The Family Man ,6.7
734,Action.Comedy.Crime.Thriller,RED ,7.1
735,Drama.Sport,Any Given Sunday ,6.8
736,Drama.Romance.Western,The Horse Whisperer ,6.5
737,Crime.Drama.Thriller,Collateral ,7.6
738,Action.Adventure.Fantasy.Thriller,The Scorpion King ,5.5
739,Action.Drama.Thriller,Ladder 49 ,6.5
740,Action.Crime.Mystery.Thriller,Jack Reacher ,7
741,Action.Sci-Fi.Thriller,Deep Blue Sea ,5.8
742,Documentary.Music,This Is It ,7.3
743,Drama.Thriller,Contagion ,6.6
744,Action.Adventure.Comedy.Crime,Kangaroo Jack ,4.4
745,Animation.Family.Fantasy,Coraline ,7.7
746,Sci-Fi.Thriller,The Happening ,5
747,Action.Crime.Drama.Thriller,Man on Fire ,7.7
748,Comedy.Family.Fantasy,The Shaggy Dog ,4.4
749,Comedy.Crime,Starsky & Hutch ,6.1
750,Comedy.Family,Jingle All the Way ,5.4
751,Action.Fantasy.Horror.Sci-Fi,Hellboy ,6.8
752,Drama,A Civil Action ,6.5
753,Adventure.Animation.Comedy.Family.Fantasy,ParaNorman ,7
754,Action.Adventure.Crime.Thriller,The Jackal ,6.3
755,Action.Mystery.Sci-Fi.Thriller,Paycheck ,6.3
756,Drama.Romance,Up Close & Personal ,6.1
757,Adventure.Animation.Comedy.Family.Fantasy,The Tale of Despereaux ,6.1
758,Comedy.Romance,Rules of Engagement             ,7.3
759,Action.Comedy.Sci-Fi,The Tuxedo ,5.3
760,Action.Thriller,Under Siege 2: Dark Territory ,5.4
761,Action.Drama.Thriller,Jack Ryan: Shadow Recruit ,6.2
762,Biography.Comedy.Drama,Joy ,6.6
763,Action.Crime.Drama.Thriller,London Has Fallen ,5.9
764,Action.Horror.Sci-Fi,Alien: Resurrection ,6.3
765,Action.Crime.Drama.Mystery.Thriller,Shooter ,7.2
766,Adventure.Animation.Comedy.Family.Fantasy,The Boxtrolls ,6.8
767,Comedy.Drama.Fantasy.Romance,Practical Magic ,6.1
768,Action.Adventure.Animation.Comedy.Family.Fantasy,The Lego Movie ,7.8
769,Action.Comedy.Crime,Miss Congeniality 2: Armed and Fabulous ,5
770,Action.Adventure.Fantasy.Sci-Fi.Thriller,Reign of Fire ,6.2
771,Action.Crime.Drama.Thriller,Gangster Squad ,6.7
772,Adventure.Comedy,Year One ,4.9
773,Biography.Drama.History.Sport,Invictus ,7.4
774,Crime.Drama.Mystery.Thriller,State of Play ,7.1
775,Comedy.Crime.Romance.Thriller,Duplicity ,6.2
776,Comedy.Family.Sci-Fi,My Favorite Martian ,4.9
777,Action.Crime.Thriller,The Sentinel ,6.1
778,Adventure.Animation.Comedy.Family.Sci-Fi,Planet 51 ,6.1
779,Action.Adventure.Sci-Fi.Thriller,Star Trek: Nemesis ,6.4
780,Comedy.Crime.Romance,Intolerable Cruelty ,6.3
781,Drama.Sport,Trouble with the Curve ,6.8
782,Crime.Drama.Mystery.Thriller,Edge of Darkness ,6.6
783,Horror.Mystery.Sci-Fi.Thriller,The Relic ,5.7
784,Comedy.Crime,Analyze That ,5.9
785,Action.Crime.Drama.Mystery.Thriller,Righteous Kill ,6
786,Action.Crime.Drama.Thriller,Mercury Rising ,6.1
787,Biography.Drama.Music,The Soloist ,6.7
788,Drama.Fantasy.Sport,The Legend of Bagger Vance ,6.7
789,Adventure.Comedy.Drama.Music,Almost Famous ,7.9
790,Animation.Comedy.Family.Fantasy,Garfield 2 ,5
791,Action.Adventure.Crime.Thriller,xXx: State of the Union ,4.3
792,Action.Fantasy.Horror.Sci-Fi.Thriller,Priest ,5.7
793,Adventure.Animation.Comedy.Drama.Family.Fantasy.Romance,Sinbad: Legend of the Seven Seas ,6.7
794,Horror.Sci-Fi.Thriller,Event Horizon ,6.7
795,Action.Adventure.Sci-Fi,The Avengers ,8.1
796,Drama.Fantasy.Mystery.Romance.Thriller,Dragonfly ,6.1
797,Crime.Drama.Mystery.Thriller,The Black Dahlia ,5.6
798,Action.Adventure.Drama.History.Romance.War,Flyboys ,6.6
799,Action.Drama.Thriller,The Last Castle ,6.9
800,Horror.Sci-Fi.Thriller,Supernova ,4.8
801,Drama.Fantasy.Mystery.Romance,Winter's Tale ,6.2
802,Fantasy.Horror.Mystery.Romance,The Mortal Instruments: City of Bones ,6
803,Adventure.Comedy.Family.Romance.Sci-Fi,Meet Dave ,4.9
804,Drama.Horror.Thriller,Dark Water ,5.6
